iteration,position,value
290,15,0.56496
290,21,0.55498
290,27,0.54784
290,33,0.52231
290,39,0.51732
290,45,0.51476
290,51,0.51052
290,57,0.50481
290,63,0.48879
290,69,0.48799
290,75,0.49025
290,81,0.48082
290,87,0.47343
290,93,0.4606
290,99,0.44202
290,105,0.42409
290,111,0.41061
290,117,0.38353
290,123,0.37344
290,127,0.36114
297,3,0.38225
297,9,0.44891
297,15,0.49543
297,21,0.48134
297,27,0.44318
297,33,0.40903
297,39,0.40119
297,45,0.40766
297,51,0.42965
297,57,0.44756
297,63,0.45768
297,69,0.45838
297,75,0.45503
297,81,0.45086
297,87,0.44369
297,93,0.42945
297,99,0.41988
297,105,0.40273
297,111,0.39087
297,117,0.3799
297,123,0.35628
297,127,0.34527
304,3,0.37216
304,9,0.44245
304,15,0.47729
304,21,0.47067
304,27,0.44389
304,33,0.42479
304,39,0.42594
304,45,0.4344
304,51,0.44453
304,57,0.44917
304,63,0.44879
304,69,0.43955
304,75,0.44454
304,81,0.44213
304,87,0.44705
304,93,0.44569
304,99,0.44243
304,105,0.42975
304,111,0.40922
304,117,0.39735
304,123,0.38208
304,127,0.36716
311,3,0.42158
311,9,0.46746
311,15,0.50797
311,21,0.49125
311,27,0.46141
311,33,0.43015
311,39,0.41994
311,45,0.4121
311,51,0.42203
311,57,0.43712
311,63,0.43426
311,69,0.43692
311,75,0.43846
311,81,0.4361
311,87,0.4385
311,93,0.43349
311,99,0.42887
311,105,0.4115
311,111,0.411
311,117,0.40252
311,123,0.38598
311,127,0.38578
318,3,0.78528
318,9,0.77092
318,15,0.74382
318,21,0.69553
318,27,0.66175
318,33,0.65349
318,39,0.61311
318,45,0.58498
318,51,0.54854
318,57,0.52528
318,63,0.49602
318,69,0.48648
318,75,0.47991
318,81,0.45794
318,87,0.448
318,93,0.43898
318,99,0.43553
318,105,0.42684
318,111,0.41174
318,117,0.3947
318,123,0.38588
318,127,0.36532
325,3,0.41218
325,9,0.51078
325,15,0.54173
325,21,0.54352
325,27,0.52908
