iteration,position,value
304,21,0.52359
304,27,0.53416
304,33,0.52739
304,39,0.53187
304,45,0.51889
304,51,0.51527
304,57,0.50234
304,63,0.48086
304,69,0.46869
304,75,0.45427
304,81,0.45257
304,87,0.45205
304,93,0.4485
304,99,0.47797
304,105,0.49354
304,111,0.518
304,117,0.50743
304,123,0.40783
304,127,0.37882
311,3,0.61228
311,9,0.47908
311,15,0.45601
311,21,0.4652
311,27,0.47146
311,33,0.49279
311,39,0.49604
311,45,0.48042
311,51,0.47108
311,57,0.47051
311,63,0.46117
311,69,0.46946
311,75,0.48371
311,81,0.50176
311,87,0.51145
311,93,0.5196
311,99,0.5192
311,105,0.57326
311,111,0.61081
311,117,0.58137
311,123,0.48214
311,127,0.43867
318,3,0.57161
318,9,0.49622
318,15,0.50357
318,21,0.52707
318,27,0.53665
318,33,0.54118
318,39,0.54808
318,45,0.55309
318,51,0.54941
318,57,0.53294
318,63,0.51584
318,69,0.51947
318,75,0.5099
318,81,0.50538
318,87,0.51075
318,93,0.50545
318,99,0.49961
318,105,0.51501
318,111,0.55242
318,117,0.53564
318,123,0.46663
318,127,0.42249
325,3,0.57091
325,9,0.46993
325,15,0.46132
325,21,0.47938
325,27,0.48467
325,33,0.49637
325,39,0.49249
325,45,0.49346
325,51,0.50309
325,57,0.50065
325,63,0.50647
325,69,0.52223
325,75,0.52231
325,81,0.52408
325,87,0.53064
325,93,0.53935
325,99,0.53936
325,105,0.55649
325,111,0.57668
325,117,0.55907
325,123,0.47201
325,127,0.44391
332,3,0.66051
332,9,0.56534
332,15,0.54562
332,21,0.54627
332,27,0.54462
332,33,0.55314
332,39,0.55755
332,45,0.5505
332,51,0.53981
332,57,0.52897
332,63,0.50938
332,69,0.50484
332,75,0.49732
332,81,0.48485
332,87,0.47055
332,93,0.45442
332,99,0.44487
332,105,0.45512
332,111,0.48346
332,117,0.47423
332,123,0.446
332,127,0.42541
339,3,0.58885
339,9,0.51679
339,15,0.51127
339,21,0.51658
339,27,0.51324
339,33,0.50483
339,39,0.52319
339,45,0.51974
339,51,0.52434
339,57,0.5308
339,63,0.53224
339,69,0.52706
339,75,0.5321
339,81,0.53441
339,87,0.53455
339,93,0.52144
339,99,0.53006
339,105,0.52064
339,111,0.53291
339,117,0.52136
339,123,0.46617
339,127,0.4486
346,3,0.60426
346,9,0.49255
346,15,0.4726
346,21,0.47145
346,27,0.49781
346,33,0.51061
346,39,0.52173
346,45,0.52503
346,51,0.52061
346,57,0.52173
346,63,0.52209
346,69,0.50764
346,75,0.52353
346,81,0.51878
346,87,0.51652
346,93,0.51978
346,99,0.49933
346,105,0.52194
346,111,0.54389
346,117,0.50831
346,123,0.46121
346,127,0.45193
353,3,0.58738
353,9,0.50035
353,15,0.50574
353,21,0.51796
353,27,0.54537
353,33,0.56146
353,39,0.56382
353,45,0.55129
353,51,0.54047
353,57,0.51913
353,63,0.51684
353,69,0.52256
353,75,0.52683
353,81,0.53187
353,87,0.53399
353,93,0.52483
353,99,0.50548
353,105,0.50214
353,111,0.48774
353,117,0.46049
353,123,0.41254
353,127,0.39893
360,3,0.61135
360,9,0.48722
360,15,0.48571
360,21,0.52028
360,27,0.53795
360,33,0.55472
360,39,0.55223
360,45,0.53067
360,51,0.52232
360,57,0.50086
360,63,0.48312
360,69,0.46525
360,75,0.4655
360,81,0.4669
360,87,0.4847
360,93,0.5068
360,99,0.51226
360,105,0.55036
360,111,0.56053
360,117,0.528
360,123,0.50357
360,127,0.48816
367,3,0.51984
367,9,0.43257
367,15,0.44354
367,21,0.47316
367,27,0.50622
367,33,0.52278
367,39,0.53566
367,45,0.53699
367,51,0.53921
367,57,0.51944
367,63,0.50779
367,69,0.48803
367,75,0.47912
367,81,0.47546
367,87,0.48867
367,93,0.49782
367,99,0.50936
367,105,0.50922
367,111,0.47429
367,117,0.44031
367,123,0.41161
367,127,0.39101
374,3,0.5804
374,9,0.48353
374,15,0.49252
374,21,0.49822
374,27,0.50388
374,33,0.51012
374,39,0.50929
374,45,0.48393
374,51,0.46426
374,57,0.45695
374,63,0.4501
374,69,0.44721
374,75,0.4797
374,81,0.49584
374,87,0.51949
374,93,0.5367
374,99,0.55657
374,105,0.5878
374,111,0.57069
374,117,0.50564
374,123,0.47828
374,127,0.45575
381,3,0.59559
381,9,0.51836
381,15,0.51997
381,21,0.52613
381,27,0.53654
381,33,0.55121
381,39,0.55091
381,45,0.55276
381,51,0.54388
381,57,0.52223
381,63,0.50592
381,69,0.48631
381,75,0.48603
381,81,0.48958
381,87,0.5059
381,93,0.52524
381,99,0.53345
381,105,0.54795
381,111,0.53388
381,117,0.4824
381,123,0.44083
381,127,0.42665
