iteration,position,value
150,69,0.29743
150,75,0.3006
150,81,0.28441
150,87,0.28813
150,93,0.29892
150,99,0.29501
150,105,0.28664
150,111,0.28534
150,117,0.27976
150,123,0.28069
150,127,0.27734
157,3,0.31696
157,9,0.20703
157,15,0.16908
157,21,0.19457
157,27,0.23549
157,33,0.30004
157,39,0.32589
157,45,0.34096
157,51,0.33817
157,57,0.32422
157,63,0.33501
157,69,0.3138
157,75,0.31064
157,81,0.31008
157,87,0.30562
157,93,0.30543
157,99,0.29688
157,105,0.2846
157,111,0.28199
157,117,0.2792
157,123,0.27009
157,127,0.26842
164,3,0.41332
164,9,0.19327
164,15,0.1782
164,21,0.21689
164,27,0.28162
164,33,0.30859
164,39,0.3404
164,45,0.37909
164,51,0.38802
164,57,0.39583
164,63,0.41202
164,69,0.4269
164,75,0.42039
164,81,0.42355
164,87,0.42001
164,93,0.40141
164,99,0.40141
164,105,0.39676
164,111,0.36868
164,117,0.36886
164,123,0.37444
164,127,0.36049
171,3,0.3205
171,9,0.19661
171,15,0.16164
171,21,0.16815
171,27,0.20852
171,33,0.24293
171,39,0.2885
171,45,0.32868
171,51,0.34952
171,57,0.36458
171,63,0.3869
171,69,0.38467
171,75,0.39974
171,81,0.41202
171,87,0.4189
171,93,0.4202
171,99,0.42504
171,105,0.43322
171,111,0.43285
171,117,0.43676
171,123,0.44215
171,127,0.44252
178,3,0.44457
178,9,0.22489
178,15,0.19141
178,21,0.21522
178,27,0.27976
178,33,0.31473
178,39,0.33296
178,45,0.32106
178,51,0.32552
178,57,0.32645
178,63,0.31901
178,69,0.32664
178,75,0.31789
178,81,0.32664
178,87,0.34859
178,93,0.34803
178,99,0.36942
178,105,0.37388
178,111,0.38337
178,117,0.39081
178,123,0.40885
178,127,0.39509
185,3,0.41555
185,9,0.21205
185,15,0.17076
185,21,0.19122
185,27,0.20833
185,33,0.2327
185,39,0.24647
185,45,0.26879
185,51,0.27493
185,57,0.2792
185,63,0.29427
185,69,0.28664
185,75,0.27679
185,81,0.28143
185,87,0.28162
185,93,0.29594
185,99,0.29185
185,105,0.30301
185,111,0.32013
185,117,0.32868
185,123,0.34022
185,127,0.36105
192,3,0.45127
192,9,0.21373
192,15,0.18955
192,21,0.18657
192,27,0.2221
192,33,0.25168
192,39,0.27716
192,45,0.27809
192,51,0.2859
192,57,0.29278
192,63,0.29929
192,69,0.28776
192,75,0.2872
192,81,0.27307
192,87,0.27251
192,93,0.2846
192,99,0.3058
192,105,0.31231
192,111,0.3378
192,117,0.36756
192,123,0.391
192,127,0.40179
199,3,0.43713
199,9,0.24628
199,15,0.18378
199,21,0.17429
199,27,0.20201
199,33,0.24182
199,39,0.28051
199,45,0.2939
